pdbid	total_aa	distinct_bp	tot_aa_var_1kgenomes	dist_bp_var_1kgenomes	perc_var_1kgenomes
3LD5	311	311	35	37	0.1125
2Q5P	471	251	53	33	0.1125
3HDN	267	267	30	30	0.1124
3KJ0	178	178	20	22	0.1124
2KW1	89	89	10	12	0.1124
3CH4	178	178	20	20	0.1124
1CM8	614	330	69	42	0.1124
4FIG	570	285	64	37	0.1123
2Q0N	285	285	32	37	0.1123
1V3X	276	276	31	33	0.1123
4FIH	285	285	32	37	0.1123
4APP	285	285	32	37	0.1123
1VCU	730	371	82	47	0.1123
3IPU	463	234	52	27	0.1123
2BOH	276	276	31	33	0.1123
3JVF	472	379	53	42	0.1123
3AP3	1122	292	126	32	0.1123
2F27	730	371	82	47	0.1123
3Q3K	276	276	31	33	0.1123
4FII	285	285	32	37	0.1123
2RA0	276	276	31	33	0.1123
2X4Z	285	285	32	37	0.1123
4FIF	570	285	64	37	0.1123
3LIW	276	276	31	33	0.1123
2F8V	846	258	95	31	0.1123
4FIJ	285	285	32	37	0.1123
2F25	730	371	82	47	0.1123
2I17	312	312	35	37	0.1122
3ONB	312	312	35	37	0.1122
2PDX	312	312	35	37	0.1122
3LZ3	312	312	35	37	0.1122
2H1S	1248	312	140	37	0.1122
3LZ5	312	312	35	37	0.1122
4ITJ	499	272	56	33	0.1122
2QXW	312	312	35	37	0.1122
2FZD	312	312	35	37	0.1122
2Q50	1248	312	140	37	0.1122
2I16	312	312	35	37	0.1122
2H8K	410	205	46	23	0.1122
3S91	107	107	12	12	0.1121
3L81	232	232	26	27	0.1121
2BKA	232	232	26	26	0.1121
4AYZ	348	176	39	21	0.1121
2IIK	767	387	86	44	0.1121
2D58	107	107	12	12	0.1121
1BBC	116	116	13	13	0.1121
1H04	125	125	14	15	0.1120
2OZW	125	125	14	16	0.1120
2KDO	250	250	28	29	0.1120
1UOT	125	125	14	15	0.1120
2L9N	250	250	28	29	0.1120
2OZX	125	125	14	16	0.1120
2AI6	125	125	14	16	0.1120
3FE4	482	243	54	29	0.1120
1H2P	125	125	14	15	0.1120
1H03	250	125	28	15	0.1120
1Z6J	545	545	61	63	0.1119
1IQE	277	277	31	33	0.1119
3CEN	277	277	31	33	0.1119
1IQI	277	277	31	33	0.1119
2P94	277	277	31	33	0.1119
3KQD	277	277	31	33	0.1119
2G00	277	277	31	33	0.1119
3M37	277	277	31	33	0.1119
1IQM	277	277	31	33	0.1119
3MJG	733	369	82	42	0.1119
2P16	277	277	31	33	0.1119
1IQF	277	277	31	33	0.1119
2XBW	277	277	31	33	0.1119
1GGT	1394	698	156	80	0.1119
1IQJ	277	277	31	33	0.1119
2P95	277	277	31	33	0.1119
3KQE	277	277	31	33	0.1119
1IQN	277	277	31	33	0.1119
1IQG	277	277	31	33	0.1119
3CS7	277	277	31	33	0.1119
3KQB	277	277	31	33	0.1119
1IOE	277	277	31	33	0.1119
1FJS	277	277	31	33	0.1119
1IQK	277	277	31	33	0.1119
1Z6E	277	277	31	33	0.1119
3FFG	277	277	31	33	0.1119
1YA5	429	259	48	31	0.1119
1IQH	277	277	31	33	0.1119
2P93	277	277	31	33	0.1119
3KQC	277	277	31	33	0.1119
2FZZ	277	277	31	33	0.1119
3M36	277	277	31	33	0.1119
1IQL	277	277	31	33	0.1119
2A2Q	519	519	58	60	0.1118
3RY4	170	170	19	21	0.1118
2PRG	492	271	55	35	0.1118
2B8O	519	519	58	60	0.1118
2FIR	519	519	58	60	0.1118
4EM9	474	256	53	34	0.1118
3LEP	313	313	35	37	0.1118
1IRA	456	456	51	53	0.1118
2JJS	465	234	52	34	0.1118
3RY5	170	170	19	21	0.1118
1US0	313	313	35	37	0.1118
3ONC	313	313	35	37	0.1118
3LQL	313	313	35	37	0.1118
3TH4	519	519	58	60	0.1118
2AER	519	519	58	60	0.1118
2PFH	313	313	35	37	0.1118
1L6J	394	394	44	45	0.1117
1XB0	528	95	59	12	0.1117
3P45	1459	184	163	19	0.1117
3K71	5821	1755	650	202	0.1117
1Q3X	448	448	50	51	0.1116
2IQ0	314	314	35	37	0.1115
2F10	323	323	36	42	0.1115
3IIT	278	278	31	33	0.1115
2ISF	314	314	35	37	0.1115
2DV0	314	314	35	37	0.1115
1EL3	314	314	35	37	0.1115
2EI8	278	278	31	33	0.1115
1ZWS	2224	278	248	34	0.1115
2D1J	278	278	31	33	0.1115
2AFY	260	260	29	34	0.1115
1T40	314	314	35	37	0.1115
1AUT	323	323	36	37	0.1115
1AZ1	314	314	35	37	0.1115
3K6S	5840	1756	651	202	0.1115
3TK5	278	278	31	33	0.1115
2HV5	314	314	35	37	0.1115
2EI6	278	278	31	33	0.1115
2ACS	314	314	35	37	0.1115
2PDF	314	314	35	37	0.1115
2A45	646	325	72	38	0.1115
1AZ2	314	314	35	37	0.1115
3TK6	278	278	31	33	0.1115
3MB9	314	314	35	37	0.1115
2INE	314	314	35	37	0.1115
3LEN	314	314	35	37	0.1115
1WU1	278	278	31	33	0.1115
3FER	861	221	96	27	0.1115
2EI7	278	278	31	33	0.1115
1Q22	287	287	32	34	0.1115
2PDG	314	314	35	37	0.1115
2DW5	592	592	66	70	0.1115
3BG3	2550	673	284	82	0.1114
2G98	341	171	38	19	0.1114
3BXW	718	360	80	42	0.1114
4JGF	341	171	38	19	0.1114
1HJX	1438	362	160	44	0.1113
3B96	521	521	58	62	0.1113
1XB1	521	95	58	12	0.1113
3Q6M	1016	347	113	40	0.1112
3V35	315	315	35	37	0.1111
1ZMK	54	27	6	3	0.1111
2PEV	315	315	35	37	0.1111
2LOO	99	99	11	11	0.1111
1EF3	630	315	70	37	0.1111
1XGD	315	315	35	37	0.1111
2IKJ	315	315	35	37	0.1111
3GHR	315	315	35	37	0.1111
2HVO	315	315	35	37	0.1111
2PDW	315	315	35	37	0.1111
2R24	315	315	35	37	0.1111
2PDK	315	315	35	37	0.1111
2ACQ	315	315	35	37	0.1111
2PDB	315	315	35	37	0.1111
2NVD	315	315	35	37	0.1111
1ZMH	108	27	12	3	0.1111
1IEI	315	315	35	37	0.1111
3M64	315	315	35	37	0.1111
2IKG	315	315	35	37	0.1111
3V9Q	315	315	35	37	0.1111
1X98	315	315	35	37	0.1111
3MC5	315	315	35	37	0.1111
2PDP	315	315	35	37	0.1111
3GKI	225	225	25	28	0.1111
2A8B	243	243	27	28	0.1111
3BHD	405	210	45	23	0.1111
2JKH	279	279	31	33	0.1111
2FZ9	315	315	35	37	0.1111
3G5E	315	315	35	37	0.1111
2PDH	315	315	35	37	0.1111
2DOA	99	99	11	11	0.1111
3V36	315	315	35	37	0.1111
2LOP	99	99	11	11	0.1111
2Y5F	279	279	31	33	0.1111
3GHS	315	315	35	37	0.1111
3RX2	315	315	35	37	0.1111
1MAR	315	315	35	37	0.1111
2PDL	315	315	35	37	0.1111
1R03	171	171	19	21	0.1111
2ACR	315	315	35	37	0.1111
3HY6	198	198	22	22	0.1111
3BCJ	315	315	35	37	0.1111
2PDC	315	315	35	37	0.1111
2PF8	315	315	35	37	0.1111
2JV5	54	54	6	7	0.1111
1ZMI	108	27	12	3	0.1111
1X53	135	135	15	17	0.1111
2IKH	315	315	35	37	0.1111
3K9N	162	162	18	21	0.1111
1PWL	315	315	35	37	0.1111
2PDQ	315	315	35	37	0.1111
3GKJ	225	225	25	28	0.1111
4HSZ	360	90	40	11	0.1111
2XC4	279	279	31	33	0.1111
2FZB	315	315	35	37	0.1111
1V1R	648	648	72	80	0.1111
2PDI	315	315	35	37	0.1111
2VVV	279	279	31	33	0.1111
2KNF	81	81	9	9	0.1111
2DMI	108	108	12	12	0.1111
3Q65	630	315	70	37	0.1111
2PD5	315	315	35	37	0.1111
3P2V	315	315	35	37	0.1111
2DUX	315	315	35	37	0.1111
1ADS	315	315	35	37	0.1111
2Y5G	279	279	31	33	0.1111
3GHT	315	315	35	37	0.1111
3RX3	315	315	35	37	0.1111
4GCA	315	315	35	37	0.1111
2PDY	315	315	35	37	0.1111
3LBO	315	315	35	37	0.1111
3M0I	315	315	35	37	0.1111
1X96	315	315	35	37	0.1111
2INZ	315	315	35	37	0.1111
2F2K	315	315	35	37	0.1111
2PDM	315	315	35	37	0.1111
2CUD	72	72	8	9	0.1111
3DN5	315	315	35	37	0.1111
3M4H	315	315	35	37	0.1111
2RO1	189	189	21	23	0.1111
3S3G	315	315	35	37	0.1111
2AGT	315	315	35	37	0.1111
3TL0	99	99	11	15	0.1111
2CPX	108	108	12	13	0.1111
2HVN	315	315	35	37	0.1111
1PWM	315	315	35	37	0.1111
2PDU	315	315	35	37	0.1111
2PDJ	315	315	35	37	0.1111
3Q67	630	315	70	37	0.1111
2IS7	315	315	35	37	0.1111
2PD9	315	315	35	37	0.1111
2DUZ	315	315	35	37	0.1111
2NVC	315	315	35	37	0.1111
2IQD	315	315	35	37	0.1111
3U2C	315	315	35	37	0.1111
2Y5H	279	279	31	33	0.1111
3GHU	315	315	35	37	0.1111
3RX4	315	315	35	37	0.1111
1X97	315	315	35	37	0.1111
3U74	243	243	27	25	0.1111
2PDN	315	315	35	37	0.1111
3GKH	225	225	25	28	0.1111
2ACU	315	315	35	37	0.1111
2BT2	675	136	75	18	0.1111
2FZ8	315	315	35	37	0.1111
2DMG	135	135	15	15	0.1111
2J8T	315	315	35	37	0.1111
3DI2	559	283	62	35	0.1109
3CBL	334	334	37	38	0.1108
2F12	343	343	38	44	0.1108
2F24	343	343	38	44	0.1108
3D9S	975	244	108	27	0.1108
2KZ1	361	361	40	40	0.1108
3F6U	325	325	36	37	0.1108
2CFI	307	307	34	37	0.1107
2WYG	262	262	29	31	0.1107
2DEY	596	596	66	70	0.1107
2R5T	271	271	30	30	0.1107
2BW0	307	307	34	37	0.1107
3B1U	596	596	66	70	0.1107
1WDA	596	596	66	70	0.1107
3SW2	280	276	31	33	0.1107
2WWR	1230	308	136	38	0.1106
2OCP	1736	217	192	24	0.1106
2M65	199	199	22	26	0.1106
2DEW	597	597	66	70	0.1106
3FA2	398	205	44	26	0.1106
1HJW	724	362	80	44	0.1105
1NWS	1448	362	160	44	0.1105
1D1T	1484	371	164	42	0.1105
1BI7	371	371	41	45	0.1105
1NWT	1448	362	160	44	0.1105
2GD4	1376	692	152	81	0.1105
2AG5	977	245	108	29	0.1105
1HK0	172	172	19	19	0.1105
1NWU	1448	362	160	44	0.1105
1H4A	172	172	19	19	0.1105
1NWR	1448	362	160	44	0.1105
1D1S	1484	371	164	42	0.1105
2O52	299	154	33	17	0.1104
1IAR	308	308	34	36	0.1104
3EVX	616	154	68	18	0.1104
3LCT	308	308	34	36	0.1104
4EJN	317	317	35	36	0.1104
3CUK	1268	317	140	38	0.1104
3HDM	272	272	30	30	0.1103
2UXW	544	544	60	65	0.1103
3CD8	263	263	29	32	0.1103
3LXN	263	263	29	31	0.1103
2P3T	272	272	30	32	0.1103
1FAX	281	281	31	33	0.1103
1YC0	281	281	31	34	0.1103
3OBZ	290	290	32	34	0.1103
1G2M	281	281	31	33	0.1103
3I2V	118	118	13	15	0.1102
3VTV	118	118	13	14	0.1102
1O1U	127	127	14	18	0.1102
1N86	762	381	84	45	0.1102
3VTW	354	118	39	14	0.1102
1HDR	236	236	26	27	0.1102
1O1V	127	127	14	18	0.1102
4BBA	590	590	65	69	0.1102
1MW4	118	118	13	14	0.1102
2L4K	118	118	13	14	0.1102
1AGN	1488	372	164	42	0.1102
1PLK	118	118	13	14	0.1102
2XDV	318	318	35	35	0.1101
3FW3	445	233	49	25	0.1101
2KRG	209	209	23	23	0.1100
4BB9	591	591	65	69	0.1100
3TKZ	100	100	11	15	0.1100
2C47	1118	285	123	32	0.1100
1ATH	673	366	74	42	0.1100
2DNC	91	91	10	12	0.1099
2EDU	91	91	10	10	0.1099
2OPW	282	282	31	33	0.1099
2REO	182	182	20	20	0.1099
4GOD	91	46	10	5	0.1099
4GR7	346	173	38	19	0.1098
3AP6	583	147	64	17	0.1098
4E4V	856	428	94	52	0.1098
2NTE	419	210	46	26	0.1098
1FHA	164	164	18	20	0.1098
3BG9	2404	601	264	69	0.1098
2KLJ	173	173	19	19	0.1098
2JR7	82	82	9	10	0.1098
2KFB	173	173	19	19	0.1098
2Z9A	155	78	17	10	0.1097
1EEM	237	237	26	29	0.1097
4BST	1112	557	122	64	0.1097
4J5Q	146	146	16	17	0.1096
3F7U	876	219	96	24	0.1096
2KFV	73	73	8	8	0.1096
2L03	73	73	8	8	0.1096
3JRW	456	456	50	51	0.1096
1PKG	219	219	24	26	0.1096
1J2F	447	228	49	25	0.1096
2G2B	146	146	16	16	0.1096
3PB1	602	602	66	68	0.1096
1WZ9	676	352	74	41	0.1095
3LO5	402	166	44	25	0.1095
1C5M	283	283	31	33	0.1095
1DO5	603	154	66	19	0.1095
1CTR	137	137	15	16	0.1095
2BFD	676	676	74	82	0.1095
2CAB	256	256	28	28	0.1094
4A4E	64	64	7	7	0.1094
2IT4	512	256	56	28	0.1094
2LOW	64	64	7	8	0.1094
3LXE	512	256	56	28	0.1094
2J2U	265	265	29	31	0.1094
3Q9P	64	64	7	9	0.1094
2Y7J	1124	284	123	33	0.1094
2LOT	64	64	7	8	0.1094
2DI0	64	64	7	8	0.1094
1HUG	256	256	28	28	0.1094
2LJ1	64	64	7	8	0.1094
1CRM	256	256	28	28	0.1094
3W6H	512	256	56	28	0.1094
2LOU	64	64	7	8	0.1094
4A4G	64	64	7	7	0.1094
2DEX	594	594	65	69	0.1094
1R0D	1462	185	160	20	0.1094
3W6I	512	256	56	28	0.1094
4BSS	2231	563	244	64	0.1094
2LOV	64	64	7	8	0.1094
3UD1	960	320	105	37	0.1094
3T8X	750	378	82	42	0.1093
2IKI	311	311	34	36	0.1093
4IS0	238	238	26	29	0.1092
2FOY	513	257	56	28	0.1092
3B0O	238	119	26	13	0.1092
1Q20	293	293	32	34	0.1092
1J9W	513	257	56	28	0.1092
2FW4	513	257	56	28	0.1092
4BSU	2235	562	244	64	0.1092
4EMA	467	244	51	30	0.1092
3AP4	586	148	64	17	0.1092
2R1Z	403	209	44	26	0.1092
3HPN	1044	174	114	20	0.1092
1JV0	513	257	56	28	0.1092
4BOS	476	239	52	26	0.1092
1WJ3	110	110	12	12	0.1091
1JD0	495	248	54	29	0.1091
2I7D	385	193	42	21	0.1091
2ZNH	779	396	85	45	0.1091
3ONI	110	110	12	13	0.1091
1BJX	110	110	12	13	0.1091
2BJX	110	110	12	13	0.1091
1PK6	394	394	43	44	0.1091
4A35	440	440	48	49	0.1091
1I44	266	266	29	30	0.1090
2QXJ	211	211	23	25	0.1090
2QXG	422	211	46	25	0.1090
2QXH	211	211	23	25	0.1090
2BFC	670	670	73	81	0.1090
1GZP	376	376	41	42	0.1090
4IQR	1174	317	128	38	0.1090
4H8S	1486	377	162	43	0.1090
2QXI	211	211	23	25	0.1090
1IAU	211	211	23	25	0.1090
1JCZ	496	248	54	29	0.1089
2WNU	790	395	86	44	0.1089
4BSR	1120	562	122	64	0.1089
1HUH	257	257	28	28	0.1089
1HJD	101	101	11	12	0.1089
3P0L	771	207	84	26	0.1089
2LAG	377	377	41	41	0.1088
3B1T	588	588	64	68	0.1088
3VKN	294	147	32	17	0.1088
3VLN	239	239	26	29	0.1088
3VKO	294	147	32	17	0.1088
2HYM	377	377	41	41	0.1088
1GZQ	377	377	41	42	0.1088
2NN7	515	258	56	28	0.1087
2D8R	92	92	10	10	0.1087
2CR8	46	46	5	5	0.1087
2CW6	1730	296	188	32	0.1087
2FI2	184	92	20	12	0.1087
1W0A	92	92	10	11	0.1087
2NMX	515	258	56	28	0.1087
1F7M	46	46	5	5	0.1087
3NBN	846	423	92	47	0.1087
2NN1	515	258	56	28	0.1087
2KAX	184	92	20	11	0.1087
1FF7	46	46	5	5	0.1087
2M6N	46	46	5	5	0.1087
2D9Q	460	460	50	55	0.1087
2KAY	184	92	20	11	0.1087
1FFM	46	46	5	5	0.1087
1W09	92	92	10	11	0.1087
1F7E	46	46	5	5	0.1087
1DZG	810	416	88	48	0.1086
2JG9	792	396	86	44	0.1086
4FGU	810	406	88	45	0.1086
3LCS	304	304	33	35	0.1086
4AY9	1077	359	117	39	0.1086
1X7Y	673	673	73	81	0.1085
2H4V	516	263	56	29	0.1085
2F8X	424	424	46	47	0.1085
1HCB	258	258	28	28	0.1085
4FOD	295	295	32	34	0.1085
1AZM	258	258	28	28	0.1085
1X7W	673	673	73	81	0.1085
2OX8	516	129	56	14	0.1085
1X80	673	673	73	81	0.1085
4L4V	691	364	75	40	0.1085
1Y6W	129	129	14	15	0.1085
3V79	424	424	46	47	0.1085
3MP3	1762	296	191	32	0.1084
3F7B	443	228	48	24	0.1084
2JG8	793	398	86	44	0.1084
5HPG	166	83	18	9	0.1084
3B0I	120	120	13	13	0.1083
1F45	360	360	39	39	0.1083
2CSO	120	120	13	14	0.1083
4BCX	120	120	13	13	0.1083
2BFB	674	674	73	81	0.1083
4DUR	1441	740	156	87	0.1083
1X7X	674	674	73	81	0.1083
2XRC	1579	505	171	59	0.1083
2BFE	684	684	74	82	0.1082
4AZE	1035	346	112	38	0.1082
2VWM	536	278	58	33	0.1082
2ANT	776	408	84	46	0.1082
2IWY	832	422	90	47	0.1082
1WYM	148	148	16	17	0.1081
1E04	777	399	84	45	0.1081
3MP4	1758	296	190	32	0.1081
3LXP	259	259	28	30	0.1081
3UCY	74	74	8	9	0.1081
1WD9	546	546	59	63	0.1081
1NQ9	786	407	85	47	0.1081
4HPL	74	74	8	8	0.1081
3UCT	148	76	16	9	0.1081
3U5S	111	111	12	14	0.1081
1AZX	805	404	87	46	0.1081
1D3L	185	185	20	20	0.1081
1IAM	185	185	20	20	0.1081
4FJV	611	306	66	35	0.1080
3KO0	1834	94	198	11	0.1080
2QS9	352	178	38	19	0.1080
4ETO	176	91	19	11	0.1080
3M0W	870	93	94	11	0.1080
3SKJ	176	176	19	20	0.1080
3KUD	241	241	26	31	0.1079
1WYN	139	139	15	17	0.1079
4EE0	380	195	41	22	0.1079
1UQS	380	380	41	42	0.1079
3MP5	1752	296	189	32	0.1079
3DLQ	315	315	34	34	0.1079
3Q6N	1909	338	206	39	0.1079
2HW4	102	102	11	12	0.1078
2L51	204	102	22	11	0.1078
3BG8	232	232	25	25	0.1078
1V11	677	677	73	81	0.1078
4HZS	1224	306	132	33	0.1078
1IGR	464	464	50	53	0.1078
2VVC	538	280	58	33	0.1078
3KT9	102	102	11	10	0.1078
2FH4	677	238	73	25	0.1078
2L50	204	102	22	11	0.1078
1UAP	130	130	14	14	0.1077
2LJ0	65	65	7	8	0.1077
2EPA	65	65	7	7	0.1077
1BZM	260	260	28	28	0.1077
1CZM	260	260	28	28	0.1077
1V16	678	678	73	81	0.1077
1NNL	390	197	42	21	0.1077
1ITV	390	195	42	23	0.1077
1T3X	130	130	14	15	0.1077
2HBQ	251	251	27	28	0.1076
4H27	316	316	34	34	0.1076
4DQY	1134	567	122	63	0.1076
2HBR	251	251	27	28	0.1076
3IKD	223	113	24	13	0.1076
2Z6P	158	158	17	18	0.1076
1OLU	669	669	72	79	0.1076
2H4W	251	251	27	28	0.1076
3IK8	223	113	24	13	0.1076
1OYH	799	405	86	45	0.1076
3GOV	335	335	36	38	0.1075
3VOW	372	186	40	23	0.1075
3H3C	242	242	26	28	0.1074
1V1M	680	680	73	81	0.1074
2Q5E	1415	182	152	21	0.1074
1E03	829	420	89	48	0.1074
1AU1	326	166	35	19	0.1074
2C9H	419	419	45	47	0.1074
4HT2	1044	261	112	30	0.1073
3KFQ	634	317	68	37	0.1073
3TJO	550	184	59	20	0.1073
1TKI	410	205	44	24	0.1073
2QNV	205	205	22	22	0.1073
2B4X	792	413	85	47	0.1073
3GAV	1213	1213	130	138	0.1072
3GAW	1213	1213	130	138	0.1072
3BKB	373	373	40	41	0.1072
3ISQ	345	345	37	39	0.1072
3GAU	1213	1213	130	138	0.1072
1HAQ	1213	1213	130	138	0.1072
1WX6	84	84	9	9	0.1071
2LOS	112	112	12	15	0.1071
1FM6	1008	504	108	57	0.1071
2YMK	140	47	15	6	0.1071
2Y4V	140	140	15	16	0.1071
2FV7	616	308	66	37	0.1071
3AAJ	308	163	33	18	0.1071
4GOW	140	140	15	16	0.1071
1SN6	84	84	9	10	0.1071
4DEI	280	280	30	33	0.1071
2ATV	168	168	18	17	0.1071
1FM9	504	504	54	57	0.1071
1L7Z	140	140	15	16	0.1071
1P7H	1120	280	120	33	0.1071
1M12	84	84	9	10	0.1071
2A38	504	168	54	19	0.1071
4EDY	392	198	42	22	0.1071
4DDG	1794	223	192	17	0.1070
4DKD	589	429	63	53	0.1070
3C9Q	187	187	20	20	0.1070
4DDI	897	223	96	17	0.1070
4G3X	243	243	26	31	0.1070
1Z3S	430	215	46	25	0.1070
3VM8	374	187	40	23	0.1070
1Z3U	860	215	92	25	0.1070
2YW5	131	131	14	14	0.1069
3V6C	346	346	37	37	0.1069
3P6H	131	131	14	15	0.1069
2NNQ	131	131	14	15	0.1069
1T3Y	131	131	14	15	0.1069
3R8K	692	180	74	20	0.1069
3P6E	131	131	14	15	0.1069
1F2L	262	70	28	8	0.1069
3FR4	131	131	14	15	0.1069
3V6E	346	346	37	37	0.1069
1T2L	262	134	28	15	0.1069
3Q6L	131	131	14	15	0.1069
3RZY	131	131	14	15	0.1069
3P6F	131	131	14	15	0.1069
1TOU	131	131	14	15	0.1069
3FR5	131	131	14	15	0.1069
3P6C	131	131	14	15	0.1069
3P6G	131	131	14	15	0.1069
1TOW	131	131	14	15	0.1069
1VFQ	131	131	14	15	0.1069
3P6D	131	131	14	15	0.1069
2HNX	131	131	14	15	0.1069
3FR2	131	131	14	15	0.1069
3LLK	702	250	75	26	0.1068
4KKI	384	384	41	42	0.1068
3CU1	459	231	49	26	0.1068
1DZH	796	408	85	45	0.1068
4KKJ	384	384	41	42	0.1068
2F0Z	337	337	36	41	0.1068
1DNC	459	459	49	51	0.1068
2P4Y	412	217	44	27	0.1068
2EFK	253	253	27	27	0.1067
1ZNC	450	241	48	26	0.1067
4GUP	703	364	75	40	0.1067
2OZO	478	478	51	58	0.1067
2BEH	778	406	83	45	0.1067
2BFF	712	712	76	84	0.1067
1JVQ	778	399	83	45	0.1067
2C9A	253	253	27	27	0.1067
1IIE	225	75	24	8	0.1067
2F13	328	328	35	41	0.1067
1LK6	778	399	83	45	0.1067
2IWZ	844	422	90	47	0.1066
1QM9	197	197	21	21	0.1066
4DKT	610	610	65	69	0.1066
1XJL	638	319	68	36	0.1066
4EDZ	788	198	84	22	0.1066
4BSJ	197	197	21	23	0.1066
2D8M	122	122	13	13	0.1066
4DYL	347	347	37	40	0.1066
1P5J	319	319	34	34	0.1066
1W7B	319	319	34	36	0.1066
2CKE	1201	301	128	35	0.1066
1J1E	694	373	74	42	0.1066
2QZ4	197	197	21	22	0.1066
3ES6	394	394	42	48	0.1066
3TJN	535	192	57	20	0.1065
4JNK	1314	331	140	35	0.1065
3PUF	3033	606	323	73	0.1065
2QKB	282	145	30	17	0.1064
1TMW	141	141	15	16	0.1064
2BEU	714	714	76	84	0.1064
1HUP	141	141	15	17	0.1064
2CUP	94	94	10	10	0.1064
2PVY	1062	296	113	31	0.1064
4FOC	282	282	30	32	0.1064
1GRH	461	461	49	51	0.1063
4EB1	743	394	79	44	0.1063
3GRS	461	461	49	51	0.1063
5GRT	461	461	49	51	0.1063
1BWC	461	461	49	51	0.1063
1GRE	461	461	49	51	0.1063
2AAQ	461	461	49	51	0.1063
2GRT	461	461	49	51	0.1063
2F11	320	320	34	39	0.1063
1XAN	461	461	49	51	0.1063
3GRT	461	461	49	51	0.1063
1E05	809	409	86	45	0.1063
1GRF	461	461	49	51	0.1063
3DK8	461	461	49	51	0.1063
1GRA	461	461	49	51	0.1063
1OLX	715	715	76	84	0.1063
4E5Y	1185	318	126	39	0.1063
1DTW	696	696	74	82	0.1063
3SQP	922	461	98	51	0.1063
3DJG	461	461	49	51	0.1063
1K4Q	461	461	49	51	0.1063
4GR1	461	461	49	51	0.1063
2GH5	922	461	98	51	0.1063
1GRB	461	461	49	51	0.1063
1SO7	348	348	37	42	0.1063
4GRT	461	461	49	51	0.1063
1IMA	546	273	58	30	0.1062
3UD2	932	316	99	36	0.1062
1IME	546	273	58	30	0.1062
1IMB	546	273	58	30	0.1062
3JYJ	226	113	24	13	0.1062
3OJY	1064	1064	113	121	0.1062
3IKG	226	113	24	13	0.1062
2X2U	226	226	24	27	0.1062
3I6C	226	113	24	13	0.1062
1HCG	273	273	29	31	0.1062
1P8X	706	244	75	25	0.1062
3P56	829	457	88	52	0.1062
1H2Q	113	113	12	12	0.1062
3KXO	396	198	42	22	0.1061
3DK4	462	462	49	51	0.1061
2VD0	792	198	84	22	0.1061
1X7Z	716	716	76	84	0.1061
1U5B	716	716	76	84	0.1061
2BEV	716	716	76	84	0.1061
3DJJ	462	462	49	51	0.1061
3DK9	462	462	49	51	0.1061
2BEW	716	716	76	84	0.1061
1GRT	462	462	49	51	0.1061
2CVD	792	198	84	22	0.1061
3EE2	396	198	42	22	0.1061
1X69	66	66	7	7	0.1061
3OHL	151	151	16	16	0.1060
1IC8	302	154	32	17	0.1060
3OHO	151	151	16	16	0.1060
1AQK	302	302	32	32	0.1060
3AP7	151	151	16	17	0.1060
1BR8	755	388	80	44	0.1060
1GSN	453	453	48	50	0.1060
1SRA	151	151	16	17	0.1060
3AP9	151	151	16	17	0.1060
2H54	255	255	27	28	0.1059
1EGD	1548	387	164	44	0.1059
1OLS	708	708	75	83	0.1059
3QWR	406	406	43	44	0.1059
1MQB	491	254	52	27	0.1059
2VCQ	774	198	82	22	0.1059
3HUS	1190	596	126	71	0.1059
1EGE	1548	387	164	44	0.1059
4EDN	1256	127	133	16	0.1059
2HBY	255	255	27	28	0.1059
1IMF	255	255	27	27	0.1059
1PL6	1360	340	144	36	0.1059
2DMX	85	85	9	10	0.1059
1EGC	1548	387	164	44	0.1059
2QLL	775	775	82	86	0.1058
1WMK	2467	314	261	36	0.1058
3NBQ	1172	293	124	34	0.1058
1FW1	208	208	22	23	0.1058
3R7O	293	293	31	34	0.1058
1A4V	123	123	13	13	0.1057
1B9O	123	123	13	13	0.1057
2F26	350	350	37	42	0.1057
1ITQ	738	369	78	42	0.1057
3V6L	435	222	46	23	0.1057
1ITU	738	369	78	42	0.1057
1HML	123	123	13	13	0.1057
3I5N	265	265	28	31	0.1057
2J9F	1400	700	148	82	0.1057
2WO6	672	339	71	36	0.1057
3OMV	492	246	52	27	0.1057
3DLS	1655	285	175	33	0.1057
1T1F	1221	407	129	45	0.1057
1IMD	540	273	57	30	0.1056
1Z9X	909	303	96	35	0.1056
1WCI	710	710	75	83	0.1056
1WNJ	142	142	15	16	0.1056
2EEE	142	142	15	16	0.1056
1IMC	540	273	57	30	0.1056
3R8J	360	180	38	20	0.1056
3EUF	1174	294	124	34	0.1056
1ANT	749	389	79	43	0.1055
2A27	2427	304	256	35	0.1055
3FZP	237	237	25	27	0.1055
1CNT	436	133	46	14	0.1055
4JZC	218	218	23	25	0.1055
2WTI	256	256	27	30	0.1055
1R1L	796	405	84	45	0.1055
2HIJ	787	397	83	44	0.1055
2A2A	1213	304	128	35	0.1055
1I10	2636	331	278	35	0.1055
2WTJ	256	256	27	30	0.1055
4AP5	778	389	82	43	0.1054
4EDE	266	133	28	14	0.1053
3AP5	152	152	16	17	0.1053
1J7O	76	76	8	9	0.1053
1HLZ	152	80	16	8	0.1053
1IC1	380	190	40	20	0.1053
2LVZ	133	133	14	15	0.1053
2RCQ	133	133	14	14	0.1053
1DON	152	76	16	8	0.1053
1H1H	133	133	14	15	0.1053
4GKC	266	133	28	14	0.1053
1NMW	114	114	12	13	0.1053
3KAC	228	115	24	13	0.1053
4GOE	95	51	10	5	0.1053
4H6Y	655	353	69	40	0.1053
